2328.0	2419.0	1883.0	1992.0
2328.0	2417.0	1883.0	1996.0
2333.0	2418.0	1875.0	1994.0
2330.0	2419.0	1878.0	1992.0
2328.0	2416.0	1883.0	1999.0
2327.0	2419.0	1885.0	1992.0
2328.0	2417.0	1883.0	1997.0
2332.0	2420.0	1879.0	1994.0
2330.0	2419.0	1883.0	1992.0
2327.0	2417.0	1886.0	1997.0
2327.0	2419.0	1886.0	1995.0
2328.0	2417.0	1881.0	1997.0
2325.0	2419.0	1885.0	1993.0
2329.0	2419.0	1881.0	1993.0
2328.0	2422.0	1883.0	1991.0
2325.0	2418.0	1885.0	1995.0
2328.0	2417.0	1882.0	1997.0
2328.0	2418.0	1883.0	1995.0
2328.0	2418.0	1883.0	1995.0
2329.0	2424.0	1881.0	1995.0
2330.0	2420.0	1878.0	1991.0
2328.0	2420.0	1883.0	1991.0
2328.0	2421.0	1883.0	1995.0
2328.0	2419.0	1883.0	1997.0
2328.0	2424.0	1883.0	1993.0
2325.0	2419.0	1886.0	1993.0
2327.0	2419.0	1886.0	1993.0
2327.0	2418.0	1885.0	1995.0
2328.0	2419.0	1884.0	1993.0
2328.0	2423.0	1883.0	1993.0
2330.0	2421.0	1878.0	1995.0
2328.0	2417.0	1884.0	1997.0
2321.0	2418.0	1888.0	1995.0
2328.0	2420.0	1884.0	1995.0
2329.0	2416.0	1881.0	1999.0
2334.0	2420.0	1880.0	1997.0
2328.0	2417.0	1884.0	1997.0
2328.0	2421.0	1885.0	1993.0
2331.0	2416.0	1877.0	1999.0
2327.0	2415.0	1885.0	1999.0
2328.0	2417.0	1884.0	1997.0
2328.0	2419.0	1884.0	1993.0
2327.0	2419.0	1886.0	1993.0
2327.0	2417.0	1885.0	1997.0
2327.0	2422.0	1882.0	1993.0
2326.0	2418.0	1885.0	1995.0
2328.0	2419.0	1884.0	1993.0
2329.0	2413.0	1881.0	2003.0
2328.0	2419.0	1884.0	1993.0
2328.0	2417.0	1884.0	1997.0
2331.0	2417.0	1877.0	1997.0
2328.0	2419.0	1884.0	1995.0
2328.0	2414.0	1884.0	2003.0
2328.0	2419.0	1883.0	1993.0
2328.0	2416.0	1884.0	1997.0
2323.0	2423.0	1885.0	1993.0
2328.0	2419.0	1884.0	1995.0
2327.0	2420.0	1887.0	1993.0
2328.0	2418.0	1884.0	1995.0
2327.0	2418.0	1886.0	1995.0
2327.0	2420.0	1883.0	1991.0
