872.0	1371.0	2047.5	2047.5
871.0	1377.0	2047.5	2047.5
871.0	1374.0	2047.5	2047.5
870.0	1375.0	2047.5	2047.5
870.0	1372.0	2047.5	2047.5
871.0	1376.0	2047.5	2047.5
870.0	1374.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
871.0	1371.0	2047.5	2047.5
871.0	1374.0	2047.5	2047.5
871.0	1379.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1372.0	2047.5	2047.5
870.0	1378.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
871.0	1369.0	2047.5	2047.5
871.0	1374.0	2047.5	2047.5
871.0	1374.0	2047.5	2047.5
869.0	1375.0	2047.5	2047.5
876.0	1375.0	2047.5	2047.5
872.0	1373.0	2047.5	2047.5
871.0	1372.0	2047.5	2047.5
870.0	1375.0	2047.5	2047.5
873.0	1373.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1376.0	2047.5	2047.5
870.0	1372.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
871.0	1377.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1372.0	2047.5	2047.5
873.0	1374.0	2047.5	2047.5
871.0	1373.0	2047.5	2047.5
870.0	1377.0	2047.5	2047.5
870.0	1372.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
872.0	1373.0	2047.5	2047.5
870.0	1374.0	2047.5	2047.5
871.0	1375.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1370.0	2047.5	2047.5
871.0	1374.0	2047.5	2047.5
870.0	1373.0	2047.5	2047.5
870.0	1374.0	2047.5	2047.5
868.0	1373.0	2047.5	2047.5
881.0	1372.0	2047.5	2047.5
870.0	1371.0	2047.5	2047.5
871.0	1373.0	2047.5	2047.5
871.0	1368.0	2047.5	2047.5
870.0	1374.0	2047.5	2047.5
