3416.0	888.0	1656.0	0.0	0.0	0.0
3414.0	882.0	1688.0	0.0	0.0	0.0
3416.0	881.0	1661.0	0.0	0.0	0.0
3416.0	882.0	1669.0	0.0	0.0	0.0
3413.0	882.0	1671.0	0.0	0.0	0.0
3413.0	883.0	1667.0	0.0	0.0	0.0
3416.0	881.0	1669.0	0.0	0.0	0.0
3413.0	884.0	1661.0	0.0	0.0	0.0
3418.0	881.0	1654.0	0.0	0.0	0.0
3415.0	881.0	1667.0	0.0	0.0	0.0
3415.0	882.0	1652.0	0.0	0.0	0.0
3415.0	881.0	1691.0	0.0	0.0	0.0
3415.0	882.0	1660.0	0.0	0.0	0.0
3413.0	882.0	1665.0	0.0	0.0	0.0
3414.0	882.0	1666.0	0.0	0.0	0.0
3415.0	881.0	1684.0	0.0	0.0	0.0
3415.0	881.0	1658.0	0.0	0.0	0.0
3415.0	881.0	1652.0	0.0	0.0	0.0
3415.0	881.0	1671.0	0.0	0.0	0.0
3414.0	883.0	1667.0	0.0	0.0	0.0
3415.0	880.0	1665.0	0.0	0.0	0.0
3415.0	884.0	1677.0	0.0	0.0	0.0
3416.0	883.0	1670.0	0.0	0.0	0.0
3414.0	882.0	1645.0	0.0	0.0	0.0
3416.0	882.0	1683.0	0.0	0.0	0.0
3415.0	882.0	1676.0	0.0	0.0	0.0
3418.0	883.0	1672.0	0.0	0.0	0.0
3417.0	880.0	1683.0	0.0	0.0	0.0
3414.0	880.0	1646.0	0.0	0.0	0.0
3413.0	882.0	1669.0	0.0	0.0	0.0
3414.0	881.0	1647.0	0.0	0.0	0.0
3416.0	882.0	1649.0	0.0	0.0	0.0
3415.0	879.0	1645.0	0.0	0.0	0.0
3415.0	881.0	1672.0	0.0	0.0	0.0
3414.0	880.0	1642.0	0.0	0.0	0.0
3415.0	882.0	1678.0	0.0	0.0	0.0
3415.0	880.0	1653.0	0.0	0.0	0.0
3415.0	883.0	1682.0	0.0	0.0	0.0
3415.0	880.0	1638.0	0.0	0.0	0.0
3414.0	883.0	1655.0	0.0	0.0	0.0
3416.0	887.0	1681.0	0.0	0.0	0.0
3417.0	878.0	1684.0	0.0	0.0	0.0
3414.0	882.0	1657.0	0.0	0.0	0.0
3416.0	882.0	1675.0	0.0	0.0	0.0
3415.0	880.0	1640.0	0.0	0.0	0.0
3413.0	881.0	1676.0	0.0	0.0	0.0
3415.0	880.0	1641.0	0.0	0.0	0.0
3415.0	884.0	1684.0	0.0	0.0	0.0
3413.0	881.0	1671.0	0.0	0.0	0.0
3414.0	882.0	1678.0	0.0	0.0	0.0
3414.0	881.0	1655.0	0.0	0.0	0.0
3415.0	881.0	1675.0	0.0	0.0	0.0
3418.0	881.0	1677.0	0.0	0.0	0.0
3416.0	881.0	1662.0	0.0	0.0	0.0
3414.0	881.0	1694.0	0.0	0.0	0.0
3415.0	880.0	1664.0	0.0	0.0	0.0
3416.0	880.0	1683.0	0.0	0.0	0.0
3414.0	883.0	1657.0	0.0	0.0	0.0
3413.0	882.0	1693.0	0.0	0.0	0.0
3413.0	882.0	1682.0	0.0	0.0	0.0
3416.0	885.0	1656.0	0.0	0.0	0.0
3415.0	882.0	1660.0	0.0	0.0	0.0
3415.0	881.0	1629.0	0.0	0.0	0.0
3414.0	881.0	1681.0	0.0	0.0	0.0
3414.0	881.0	1638.0	0.0	0.0	0.0
