871.0	1939.0
872.0	1939.0
870.0	1933.0
872.0	1937.0
873.0	1937.0
872.0	1938.0
871.0	1937.0
869.0	1935.0
872.0	1938.0
871.0	1937.0
871.0	1937.0
872.0	1946.0
871.0	1938.0
872.0	1941.0
870.0	1938.0
871.0	1937.0
876.0	1936.0
870.0	1936.0
870.0	1935.0
871.0	1938.0
868.0	1938.0
871.0	1938.0
871.0	1939.0
872.0	1939.0
870.0	1931.0
872.0	1935.0
871.0	1942.0
877.0	1939.0
872.0	1936.0
870.0	1938.0
870.0	1938.0
873.0	1939.0
871.0	1937.0
870.0	1936.0
873.0	1939.0
872.0	1933.0
871.0	1935.0
871.0	1936.0
870.0	1936.0
870.0	1938.0
876.0	1939.0
873.0	1937.0
896.0	1938.0
871.0	1938.0
871.0	1932.0
871.0	1937.0
871.0	1942.0
870.0	1936.0
871.0	1938.0
871.0	1938.0
870.0	1936.0
876.0	1938.0
872.0	1936.0
871.0	1937.0
873.0	1938.0
871.0	1937.0
870.0	1937.0
871.0	1939.0
870.0	1936.0
871.0	1936.0
870.0	1935.0
873.0	1936.0
871.0	1936.0
873.0	1937.0
870.0	1937.0
871.0	1936.0
871.0	1938.0
873.0	1937.0
871.0	1938.0
873.0	1937.0
872.0	1939.0
870.0	1938.0
873.0	1943.0
872.0	1937.0
873.0	1938.0
874.0	1936.0
871.0	1937.0
870.0	1936.0
871.0	1937.0
871.0	1936.0
872.0	1936.0
871.0	1933.0
872.0	1936.0
870.0	1936.0
871.0	1935.0
871.0	1943.0
872.0	1938.0
872.0	1937.0
876.0	1937.0
871.0	1938.0
870.0	1939.0
871.0	1937.0
870.0	1937.0
870.0	1939.0
874.0	1939.0
871.0	1936.0
871.0	1939.0
872.0	1939.0
871.0	1936.0
870.0	1938.0
871.0	1939.0
869.0	1937.0
870.0	1937.0
871.0	1935.0
871.0	1936.0
870.0	1937.0
870.0	1937.0
872.0	1941.0
871.0	1937.0
872.0	1932.0
872.0	1937.0
871.0	1932.0
871.0	1939.0
870.0	1936.0
871.0	1936.0
872.0	1935.0
871.0	1937.0
872.0	1939.0
871.0	1937.0
872.0	1937.0
871.0	1940.0
872.0	1938.0
873.0	1937.0
871.0	1940.0
872.0	1941.0
871.0	1939.0
872.0	1938.0
874.0	1938.0
873.0	1936.0
872.0	1938.0
870.0	1937.0
872.0	1939.0
872.0	1937.0
871.0	1933.0
871.0	1936.0
872.0	1941.0
870.0	1936.0
871.0	1949.0
870.0	1937.0
873.0	1937.0
873.0	1940.0
870.0	1937.0
870.0	1938.0
871.0	1937.0
870.0	1937.0
873.0	1939.0
871.0	1940.0
873.0	1937.0
871.0	1936.0
873.0	1936.0
870.0	1937.0
872.0	1938.0
870.0	1952.0
872.0	1939.0
871.0	1937.0
874.0	1938.0
869.0	1936.0
872.0	1936.0
872.0	1937.0
870.0	1937.0
872.0	1938.0
870.0	1935.0
872.0	1939.0
871.0	1939.0
871.0	1939.0
870.0	1934.0
873.0	1938.0
873.0	1932.0
871.0	1936.0
871.0	1936.0
870.0	1938.0
870.0	1936.0
871.0	1937.0
873.0	1937.0
872.0	1937.0
870.0	1938.0
872.0	1939.0
871.0	1939.0
870.0	1938.0
871.0	1939.0
871.0	1936.0
871.0	1939.0
872.0	1951.0
873.0	1937.0
873.0	1937.0
874.0	1938.0
870.0	1936.0
869.0	1939.0
871.0	1937.0
871.0	1938.0
871.0	1936.0
871.0	1935.0
870.0	1938.0
870.0	1940.0
871.0	1938.0
872.0	1934.0
871.0	1937.0
871.0	1935.0
871.0	1936.0
870.0	1940.0
872.0	1939.0
872.0	1936.0
873.0	1939.0
873.0	1937.0
874.0	1938.0
870.0	1939.0
870.0	1938.0
870.0	1937.0
871.0	1937.0
871.0	1938.0
871.0	1936.0
869.0	1937.0
870.0	1938.0
869.0	1938.0
872.0	1940.0
871.0	1939.0
872.0	1938.0
872.0	1938.0
870.0	1942.0
871.0	1938.0
871.0	1937.0
875.0	1937.0
871.0	1938.0
869.0	1938.0
871.0	1935.0
872.0	1938.0
870.0	1936.0
871.0	1938.0
871.0	1923.0
871.0	1938.0
871.0	1937.0
871.0	1940.0
870.0	1935.0
871.0	1938.0
871.0	1937.0
873.0	1945.0
871.0	1936.0
872.0	1936.0
871.0	1939.0
872.0	1936.0
873.0	1940.0
871.0	1957.0
867.0	1938.0
872.0	1938.0
871.0	1937.0
869.0	1935.0
871.0	1938.0
870.0	1935.0
870.0	1939.0
871.0	1939.0
868.0	1940.0
872.0	1938.0
871.0	1940.0
871.0	1937.0
870.0	1938.0
871.0	1937.0
871.0	1932.0
871.0	1938.0
871.0	1936.0
873.0	1939.0
872.0	1937.0
867.0	1939.0
872.0	1937.0
870.0	1938.0
871.0	1935.0
871.0	1937.0
871.0	1936.0
873.0	1937.0
872.0	1936.0
871.0	1936.0
872.0	1937.0
872.0	1939.0
871.0	1936.0
870.0	1939.0
870.0	1937.0
871.0	1945.0
872.0	1934.0
872.0	1939.0
876.0	1936.0
871.0	1936.0
877.0	1937.0
871.0	1936.0
870.0	1939.0
873.0	1940.0
870.0	1938.0
870.0	1937.0
870.0	1938.0
858.0	1936.0
871.0	1937.0
871.0	1935.0
871.0	1937.0
870.0	1936.0
871.0	1939.0
871.0	1937.0
873.0	1940.0
871.0	1937.0
871.0	1932.0
870.0	1937.0
871.0	1937.0
872.0	1938.0
871.0	1934.0
871.0	1937.0
870.0	1936.0
880.0	1937.0
871.0	1937.0
870.0	1938.0
873.0	1938.0
870.0	1936.0
871.0	1937.0
872.0	1937.0
870.0	1937.0
871.0	1939.0
872.0	1936.0
871.0	1937.0
871.0	1936.0
872.0	1940.0
873.0	1938.0
872.0	1937.0
873.0	1940.0
872.0	1937.0
870.0	1938.0
871.0	1943.0
873.0	1938.0
871.0	1940.0
870.0	1938.0
871.0	1942.0
872.0	1939.0
871.0	1937.0
874.0	1936.0
871.0	1934.0
878.0	1936.0
871.0	1937.0
872.0	1938.0
872.0	1938.0
867.0	1936.0
871.0	1936.0
872.0	1937.0
872.0	1939.0
871.0	1940.0
871.0	1939.0
871.0	1936.0
872.0	1938.0
873.0	1936.0
870.0	1937.0
871.0	1934.0
871.0	1939.0
873.0	1941.0
873.0	1939.0
870.0	1936.0
872.0	1939.0
870.0	1939.0
871.0	1936.0
872.0	1937.0
870.0	1935.0
871.0	1932.0
872.0	1939.0
871.0	1940.0
871.0	1936.0
872.0	1938.0
863.0	1938.0
873.0	1937.0
874.0	1938.0
870.0	1937.0
871.0	1936.0
871.0	1938.0
866.0	1937.0
871.0	1937.0
870.0	1936.0
871.0	1936.0
869.0	1938.0
871.0	1936.0
871.0	1937.0
870.0	1936.0
874.0	1938.0
871.0	1938.0
872.0	1938.0
872.0	1947.0
871.0	1936.0
871.0	1937.0
871.0	1934.0
871.0	1936.0
870.0	1936.0
871.0	1939.0
871.0	1937.0
872.0	1936.0
871.0	1940.0
872.0	1937.0
872.0	1937.0
872.0	1937.0
871.0	1940.0
870.0	1935.0
871.0	1941.0
874.0	1938.0
873.0	1950.0
871.0	1936.0
872.0	1934.0
872.0	1936.0
871.0	1937.0
873.0	1938.0
869.0	1936.0
872.0	1938.0
870.0	1936.0
874.0	1937.0
871.0	1936.0
880.0	1937.0
874.0	1939.0
874.0	1937.0
870.0	1937.0
869.0	1937.0
871.0	1938.0
871.0	1935.0
872.0	1935.0
870.0	1938.0
871.0	1938.0
871.0	1938.0
870.0	1936.0
873.0	1940.0
873.0	1938.0
871.0	1937.0
871.0	1936.0
872.0	1937.0
871.0	1939.0
870.0	1936.0
871.0	1936.0
871.0	1939.0
871.0	1938.0
871.0	1936.0
870.0	1938.0
871.0	1934.0
871.0	1939.0
897.0	1943.0
871.0	1937.0
873.0	1938.0
870.0	1935.0
872.0	1944.0
871.0	1939.0
873.0	1936.0
871.0	1936.0
871.0	1938.0
872.0	1937.0
872.0	1938.0
871.0	1938.0
871.0	1938.0
872.0	1938.0
872.0	1933.0
868.0	1937.0
871.0	1939.0
872.0	1940.0
871.0	1936.0
872.0	1938.0
870.0	1942.0
870.0	1936.0
872.0	1954.0
872.0	1936.0
871.0	1933.0
872.0	1938.0
872.0	1937.0
873.0	1934.0
871.0	1935.0
873.0	1936.0
870.0	1936.0
870.0	1937.0
871.0	1937.0
871.0	1936.0
871.0	1938.0
873.0	1937.0
871.0	1938.0
873.0	1938.0
872.0	1938.0
873.0	1939.0
871.0	1935.0
874.0	1939.0
871.0	1938.0
873.0	1936.0
872.0	1939.0
880.0	1937.0
872.0	1938.0
872.0	1936.0
871.0	1936.0
867.0	1938.0
871.0	1936.0
870.0	1937.0
871.0	1937.0
871.0	1936.0
871.0	1935.0
871.0	1937.0
871.0	1936.0
871.0	1937.0
871.0	1937.0
871.0	1936.0
870.0	1935.0
869.0	1935.0
872.0	1937.0
870.0	1939.0
870.0	1937.0
872.0	1937.0
870.0	1937.0
870.0	1938.0
873.0	1939.0
871.0	1936.0
871.0	1939.0
870.0	1937.0
872.0	1940.0
870.0	1937.0
873.0	1937.0
870.0	1935.0
872.0	1936.0
870.0	1938.0
870.0	1937.0
871.0	1937.0
873.0	1936.0
870.0	1938.0
872.0	1939.0
871.0	1935.0
872.0	1940.0
871.0	1938.0
871.0	1937.0
871.0	1937.0
872.0	1937.0
871.0	1939.0
872.0	1938.0
872.0	1939.0
870.0	1935.0
872.0	1938.0
872.0	1937.0
871.0	1938.0
871.0	1937.0
871.0	1936.0
871.0	1937.0
871.0	1937.0
870.0	1937.0
871.0	1937.0
871.0	1937.0
871.0	1938.0
871.0	1936.0
870.0	1936.0
871.0	1937.0
870.0	1937.0
873.0	1939.0
871.0	1937.0
873.0	1937.0
870.0	1935.0
871.0	1939.0
871.0	1938.0
871.0	1937.0
873.0	1938.0
871.0	1938.0
871.0	1938.0
871.0	1934.0
872.0	1939.0
871.0	1936.0
873.0	1937.0
871.0	1940.0
871.0	1938.0
871.0	1936.0
870.0	1936.0
872.0	1936.0
870.0	1937.0
872.0	1939.0
870.0	1938.0
872.0	1936.0
871.0	1936.0
871.0	1936.0
870.0	1936.0
872.0	1936.0
871.0	1938.0
871.0	1937.0
870.0	1936.0
872.0	1936.0
869.0	1939.0
872.0	1937.0
867.0	1936.0
871.0	1933.0
870.0	1937.0
871.0	1937.0
868.0	1938.0
871.0	1937.0
873.0	1938.0
871.0	1937.0
876.0	1938.0
871.0	1937.0
873.0	1937.0
871.0	1936.0
873.0	1939.0
871.0	1935.0
875.0	1938.0
873.0	1937.0
871.0	1937.0
872.0	1939.0
873.0	1938.0
871.0	1937.0
871.0	1938.0
871.0	1937.0
876.0	1938.0
871.0	1937.0
871.0	1937.0
870.0	1937.0
871.0	1938.0
872.0	1937.0
873.0	1939.0
870.0	1942.0
873.0	1938.0
871.0	1942.0
871.0	1936.0
871.0	1950.0
872.0	1938.0
872.0	1943.0
870.0	1938.0
871.0	1935.0
873.0	1937.0
871.0	1930.0
873.0	1939.0
871.0	1937.0
872.0	1937.0
871.0	1940.0
870.0	1940.0
873.0	1939.0
871.0	1935.0
872.0	1937.0
870.0	1937.0
873.0	1941.0
872.0	1938.0
870.0	1941.0
874.0	1938.0
871.0	1936.0
871.0	1937.0
871.0	1935.0
871.0	1937.0
870.0	1933.0
871.0	1937.0
871.0	1936.0
871.0	1938.0
871.0	1939.0
871.0	1939.0
872.0	1939.0
871.0	1935.0
870.0	1928.0
872.0	1936.0
871.0	1939.0
871.0	1938.0
871.0	1937.0
871.0	1938.0
871.0	1938.0
870.0	1937.0
871.0	1938.0
871.0	1937.0
873.0	1938.0
871.0	1940.0
871.0	1938.0
872.0	1936.0
871.0	1935.0
871.0	1938.0
870.0	1936.0
872.0	1936.0
871.0	1934.0
872.0	1937.0
870.0	1939.0
871.0	1936.0
870.0	1938.0
872.0	1937.0
867.0	1939.0
871.0	1937.0
872.0	1938.0
872.0	1937.0
879.0	1938.0
872.0	1935.0
875.0	1939.0
873.0	1938.0
873.0	1938.0
872.0	1937.0
872.0	1939.0
871.0	1935.0
872.0	1938.0
871.0	1932.0
871.0	1937.0
870.0	1942.0
872.0	1939.0
872.0	1945.0
871.0	1938.0
871.0	1943.0
872.0	1937.0
871.0	1940.0
872.0	1936.0
870.0	1943.0
871.0	1938.0
872.0	1938.0
873.0	1938.0
872.0	1944.0
871.0	1936.0
871.0	1934.0
873.0	1938.0
872.0	1943.0
870.0	1935.0
871.0	1937.0
871.0	1937.0
871.0	1934.0
871.0	1937.0
873.0	1939.0
870.0	1936.0
872.0	1936.0
871.0	1937.0
871.0	1938.0
873.0	1938.0
871.0	1937.0
871.0	1939.0
871.0	1937.0
871.0	1936.0
869.0	1935.0
870.0	1936.0
869.0	1936.0
871.0	1938.0
870.0	1937.0
871.0	1937.0
871.0	1939.0
871.0	1936.0
870.0	1936.0
871.0	1935.0
873.0	1936.0
872.0	1944.0
873.0	1937.0
870.0	1941.0
872.0	1940.0
873.0	1933.0
872.0	1938.0
872.0	1932.0
872.0	1940.0
871.0	1933.0
873.0	1937.0
872.0	1938.0
873.0	1937.0
863.0	1938.0
873.0	1938.0
871.0	1937.0
871.0	1938.0
871.0	1937.0
872.0	1939.0
870.0	1938.0
872.0	1937.0
872.0	1936.0
871.0	1935.0
871.0	1938.0
872.0	1937.0
875.0	1937.0
872.0	1937.0
872.0	1938.0
871.0	1937.0
871.0	1938.0
872.0	1953.0
870.0	1938.0
870.0	1934.0
870.0	1936.0
870.0	1938.0
872.0	1939.0
871.0	1934.0
871.0	1936.0
871.0	1932.0
871.0	1937.0
872.0	1939.0
870.0	1937.0
871.0	1939.0
871.0	1935.0
870.0	1936.0
872.0	1938.0
869.0	1937.0
871.0	1937.0
870.0	1936.0
871.0	1937.0
874.0	1938.0
871.0	1935.0
871.0	1937.0
871.0	1935.0
871.0	1938.0
871.0	1937.0
869.0	1935.0
871.0	1932.0
870.0	1938.0
870.0	1937.0
871.0	1938.0
872.0	1939.0
872.0	1937.0
872.0	1936.0
870.0	1939.0
871.0	1939.0
872.0	1938.0
871.0	1939.0
871.0	1936.0
869.0	1939.0
871.0	1937.0
871.0	1938.0
870.0	1936.0
871.0	1936.0
871.0	1936.0
872.0	1937.0
870.0	1951.0
869.0	1936.0
872.0	1935.0
871.0	1936.0
872.0	1939.0
870.0	1937.0
871.0	1940.0
890.0	1938.0
871.0	1939.0
872.0	1938.0
871.0	1940.0
872.0	1936.0
870.0	1938.0
871.0	1938.0
872.0	1937.0
870.0	1937.0
876.0	1938.0
871.0	1937.0
870.0	1937.0
871.0	1934.0
870.0	1937.0
871.0	1936.0
871.0	1936.0
870.0	1936.0
873.0	1937.0
871.0	1939.0
872.0	1938.0
870.0	1940.0
871.0	1936.0
870.0	1940.0
872.0	1936.0
871.0	1938.0
870.0	1937.0
871.0	1936.0
872.0	1936.0
