2328.0	2456.0	1874.0	1945.0
2329.0	2455.0	1871.0	1948.0
2330.0	2457.0	1868.0	1945.0
2330.0	2456.0	1868.0	1948.0
2332.0	2456.0	1868.0	1949.0
2325.0	2458.0	1875.0	1946.0
2317.0	2460.0	1897.0	1948.0
2320.0	2461.0	1894.0	1947.0
2316.0	2457.0	1900.0	1950.0
2317.0	2457.0	1899.0	1951.0
2318.0	2457.0	1896.0	1951.0
2319.0	2457.0	1892.0	1952.0
2331.0	2457.0	1887.0	1952.0
2317.0	2458.0	1896.0	1951.0
2316.0	2459.0	1895.0	1950.0
2316.0	2461.0	1897.0	1952.0
2320.0	2441.0	1886.0	1975.0
2319.0	2444.0	1888.0	1980.0
2318.0	2443.0	1890.0	1982.0
2320.0	2442.0	1885.0	1983.0
2322.0	2441.0	1879.0	1985.0
2318.0	2443.0	1888.0	1980.0
2317.0	2443.0	1888.0	1980.0
2319.0	2442.0	1884.0	1981.0
2317.0	2443.0	1887.0	1979.0
2317.0	2443.0	1889.0	1979.0
2318.0	2442.0	1886.0	1978.0
2320.0	2442.0	1880.0	1980.0
2325.0	2446.0	1878.0	1973.0
2316.0	2445.0	1889.0	1973.0
2317.0	2428.0	1883.0	2004.0
2318.0	2433.0	1884.0	1998.0
2319.0	2429.0	1879.0	2002.0
2320.0	2431.0	1882.0	1997.0
2319.0	2430.0	1882.0	1998.0
2319.0	2430.0	1880.0	1997.0
2322.0	2429.0	1879.0	1998.0
2319.0	2431.0	1880.0	1993.0
2319.0	2431.0	1880.0	1992.0
2316.0	2436.0	1887.0	1987.0
2318.0	2431.0	1882.0	1991.0
2319.0	2431.0	1880.0	1990.0
2318.0	2428.0	1882.0	1994.0
2320.0	2430.0	1876.0	1991.0
2320.0	2429.0	1877.0	1992.0
2318.0	2429.0	1881.0	1991.0
2317.0	2433.0	1884.0	1985.0
2316.0	2430.0	1886.0	1995.0
2320.0	2417.0	1880.0	2013.0
2318.0	2418.0	1881.0	2010.0
2317.0	2418.0	1883.0	2008.0
2318.0	2417.0	1880.0	2009.0
2323.0	2416.0	1872.0	2008.0
2317.0	2417.0	1883.0	2007.0
2320.0	2422.0	1876.0	1998.0
2319.0	2420.0	1877.0	2000.0
2318.0	2416.0	1880.0	2005.0
2321.0	2418.0	1883.0	2000.0
2319.0	2417.0	1885.0	2002.0
2317.0	2417.0	1883.0	2001.0
2320.0	2415.0	1875.0	2004.0
2316.0	2416.0	1884.0	1999.0
2319.0	2419.0	1877.0	1994.0
2317.0	2420.0	1881.0	1994.0
2318.0	2416.0	1880.0	1999.0
2328.0	2417.0	1869.0	1997.0
2328.0	2418.0	1854.0	1996.0
2327.0	2417.0	1856.0	1995.0
2333.0	2417.0	1849.0	1995.0
2328.0	2417.0	1857.0	1994.0
2326.0	2416.0	1857.0	1996.0
2332.0	2422.0	1851.0	1987.0
2328.0	2417.0	1859.0	1993.0
2327.0	2417.0	1858.0	1993.0
2331.0	2416.0	1854.0	1990.0
2328.0	2417.0	1860.0	1992.0
2328.0	2418.0	1862.0	1989.0
2328.0	2416.0	1862.0	1993.0
2329.0	2408.0	1860.0	2013.0
2328.0	2404.0	1863.0	2014.0
2329.0	2404.0	1861.0	2014.0
2331.0	2405.0	1860.0	2011.0
2328.0	2418.0	1865.0	1994.0
2329.0	2417.0	1863.0	1986.0
2326.0	2417.0	1871.0	1986.0
2312.0	2416.0	1878.0	1988.0
2318.0	2418.0	1892.0	1983.0
2318.0	2421.0	1891.0	1979.0
2319.0	2417.0	1888.0	1983.0
2319.0	2415.0	1887.0	1990.0
2322.0	2417.0	1884.0	1985.0
2320.0	2418.0	1885.0	1983.0
2321.0	2417.0	1883.0	1985.0
2319.0	2416.0	1885.0	1985.0
2319.0	2416.0	1885.0	1987.0
2316.0	2421.0	1893.0	1981.0
2319.0	2415.0	1884.0	1987.0
2318.0	2417.0	1886.0	1985.0
2319.0	2417.0	1887.0	1985.0
2319.0	2417.0	1883.0	1985.0
2317.0	2416.0	1888.0	1983.0
2318.0	2416.0	1885.0	1987.0
2317.0	2417.0	1888.0	1985.0
2319.0	2419.0	1882.0	1983.0
2319.0	2419.0	1885.0	1981.0
2317.0	2416.0	1887.0	1987.0
2318.0	2417.0	1885.0	1985.0
2319.0	2416.0	1881.0	1985.0
2319.0	2418.0	1881.0	1983.0
2316.0	2418.0	1888.0	1983.0
2327.0	2419.0	1874.0	1981.0
2319.0	2417.0	1880.0	1985.0
2319.0	2421.0	1880.0	1981.0
2319.0	2411.0	1880.0	1985.0
2318.0	2416.0	1880.0	1987.0
2319.0	2416.0	1880.0	1987.0
2317.0	2417.0	1884.0	1985.0
2316.0	2417.0	1885.0	1985.0
2323.0	2417.0	1875.0	1985.0
2319.0	2416.0	1879.0	1985.0
2319.0	2417.0	1879.0	1985.0
2319.0	2417.0	1879.0	1985.0
2318.0	2416.0	1882.0	1987.0
2320.0	2417.0	1876.0	1985.0
2321.0	2417.0	1878.0	1985.0
2320.0	2418.0	1877.0	1983.0
2320.0	2430.0	1876.0	1959.0
2317.0	2429.0	1884.0	1962.0
2318.0	2432.0	1881.0	1957.0
2320.0	2426.0	1879.0	1966.0
2318.0	2428.0	1881.0	1966.0
2318.0	2430.0	1881.0	1963.0
2317.0	2432.0	1883.0	1960.0
2320.0	2431.0	1877.0	1965.0
2321.0	2430.0	1877.0	1965.0
2316.0	2430.0	1885.0	1966.0
2317.0	2431.0	1884.0	1965.0
2316.0	2433.0	1886.0	1965.0
2319.0	2424.0	1879.0	1976.0
2319.0	2427.0	1878.0	1972.0
2293.0	2430.0	1892.0	1969.0
2318.0	2430.0	1881.0	1969.0
2319.0	2429.0	1879.0	1972.0
2320.0	2430.0	1876.0	1970.0
2314.0	2431.0	1885.0	1968.0
2317.0	2429.0	1882.0	1973.0
2320.0	2413.0	1879.0	1971.0
2317.0	2438.0	1880.0	1970.0
2317.0	2430.0	1880.0	1972.0
2318.0	2428.0	1880.0	1974.0
2317.0	2429.0	1883.0	1972.0
2317.0	2442.0	1883.0	1963.0
2327.0	2443.0	1876.0	1948.0
2320.0	2443.0	1875.0	1949.0
2317.0	2440.0	1883.0	1954.0
2320.0	2449.0	1875.0	1947.0
2317.0	2442.0	1879.0	1954.0
2318.0	2443.0	1881.0	1953.0
2317.0	2442.0	1883.0	1956.0
2327.0	2443.0	1872.0	1955.0
2328.0	2443.0	1855.0	1957.0
2332.0	2443.0	1847.0	1956.0
2329.0	2442.0	1854.0	1959.0
2328.0	2445.0	1858.0	1954.0
2329.0	2439.0	1856.0	1966.0
2328.0	2443.0	1859.0	1959.0
2331.0	2444.0	1861.0	1958.0
2328.0	2443.0	1861.0	1960.0
2327.0	2443.0	1864.0	1961.0
2332.0	2444.0	1856.0	1959.0
2329.0	2444.0	1860.0	1960.0
